Context,Word,Probability
        [MASK],,1.6024438309614197e-07
        [MASK],Es,3.394813757040538e-05
       Es [MASK],war,0.0075367409735918045
      Es war [MASK],Morgen,0.0002520318957976997
     Es war Morgen [MASK],und,0.00022845911735203117
    Es war Morgen und [MASK],die,0.00014562813157681376
   Es war Morgen und die [MASK],neue,3.620412098825909e-05
  Es war Morgen und die neue [MASK],Sonne,0.04127486050128937
 Es war Morgen und die neue Sonne [MASK],flimmerte,6.152753485366702e-06
Es war Morgen und die neue Sonne flimmerte [MASK],golden,0.001570884371176362
war Morgen und die neue Sonne flimmerte golden [MASK],über,0.0004619298269972205
Morgen und die neue Sonne flimmerte golden über [MASK],dem,0.0005432451143860817
und die neue Sonne flimmerte golden über dem [MASK],Wellengekräusel,8.523718861397356e-05
die neue Sonne flimmerte golden über dem Wellengekräusel [MASK],der,0.0001343528856523335
neue Sonne flimmerte golden über dem Wellengekräusel der [MASK],stillen,1.5298753623937955e-06
Sonne flimmerte golden über dem Wellengekräusel der stillen [MASK],,5.715570239317458e-10
flimmerte golden über dem Wellengekräusel der stillen  [MASK],Vogel,5.6778670113999397e-05
golden über dem Wellengekräusel der stillen  Vogel [MASK],Von,5.147609840605583e-07
über dem Wellengekräusel der stillen  Vogel Von [MASK],,2.216528400822426e-06
dem Wellengekräusel der stillen  Vogel Von  [MASK],einem,7.70735368860187e-06
Wellengekräusel der stillen  Vogel Von  einem [MASK],Fischerboot,0.0015380545519292355
der stillen  Vogel Von  einem Fischerboot [MASK],eine,6.821186161687365e-06
stillen  Vogel Von  einem Fischerboot eine [MASK],Meile,6.0622514865826815e-05
 Vogel Von  einem Fischerboot eine Meile [MASK],,2.917907977462164e-07
Vogel Von  einem Fischerboot eine Meile  [MASK],vor,0.000645583204459399
Von  einem Fischerboot eine Meile  vor [MASK],der,9.359989780932665e-05
 einem Fischerboot eine Meile  vor der [MASK],Küste,0.6485574841499329
einem Fischerboot eine Meile  vor der Küste [MASK],wurden,6.142520305729704e-06
Fischerboot eine Meile  vor der Küste wurden [MASK],die,0.00010068909614346921
eine Meile  vor der Küste wurden die [MASK],Netze,0.0017411024309694767
Meile  vor der Küste wurden die Netze [MASK],ausgeworfen,0.0006737476214766502
 vor der Küste wurden die Netze ausgeworfen [MASK],,3.3580911917852063e-07
vor der Küste wurden die Netze ausgeworfen  [MASK],Blitzschnell,4.970607747623035e-08
der Küste wurden die Netze ausgeworfen  Blitzschnell [MASK],verbreitete,3.6244052807887783e-06
Küste wurden die Netze ausgeworfen  Blitzschnell verbreitete [MASK],sich,8.855720807332546e-06
wurden die Netze ausgeworfen  Blitzschnell verbreitete sich [MASK],die,0.0019117513438686728
die Netze ausgeworfen  Blitzschnell verbreitete sich die [MASK],Nachricht,0.03396052122116089
Netze ausgeworfen  Blitzschnell verbreitete sich die Nachricht [MASK],in,0.0033590709790587425
ausgeworfen  Blitzschnell verbreitete sich die Nachricht in [MASK],der,0.0016263065626844764
 Blitzschnell verbreitete sich die Nachricht in der [MASK],Luft,0.0006300884997472167
Blitzschnell verbreitete sich die Nachricht in der Luft [MASK],und,0.002497683046385646
verbreitete sich die Nachricht in der Luft und [MASK],lockte,3.800818831223296e-06
sich die Nachricht in der Luft und lockte [MASK],einen,0.003853115253150463
die Nachricht in der Luft und lockte einen [MASK],Schwarm,9.660600335337222e-05
Nachricht in der Luft und lockte einen Schwarm [MASK],Seemöwen,9.520455023448449e-06
in der Luft und lockte einen Schwarm Seemöwen [MASK],an,0.005633164197206497
der Luft und lockte einen Schwarm Seemöwen an [MASK],,1.0743288036962895e-08
Luft und lockte einen Schwarm Seemöwen an  [MASK],Tausende,6.955885328352451e-05
und lockte einen Schwarm Seemöwen an  Tausende [MASK],,1.3663931497376325e-07
lockte einen Schwarm Seemöwen an  Tausende  [MASK],flitzten,6.608758849324659e-05
einen Schwarm Seemöwen an  Tausende  flitzten [MASK],hin,0.0001810155954444781
Schwarm Seemöwen an  Tausende  flitzten hin [MASK],und,0.007957135327160358
Seemöwen an  Tausende  flitzten hin und [MASK],her,0.9562569260597229
an  Tausende  flitzten hin und her [MASK],und,0.0013720334973186255
 Tausende  flitzten hin und her und [MASK],balgten,2.225637445008033e-06
Tausende  flitzten hin und her und balgten [MASK],sich,0.016119444742798805
 flitzten hin und her und balgten sich [MASK],kreischend,6.389931058947695e-06
flitzten hin und her und balgten sich kreischend [MASK],um,0.012270576320588589
hin und her und balgten sich kreischend um [MASK],ein,0.0034955558367073536
und her und balgten sich kreischend um ein [MASK],paar,0.006218829192221165
her und balgten sich kreischend um ein paar [MASK],Kreise,0.004296003840863705
und balgten sich kreischend um ein paar Kreise [MASK],,9.521727974970418e-07
balgten sich kreischend um ein paar Kreise  [MASK],Ein,1.3581542361862375e-06
sich kreischend um ein paar Kreise  Ein [MASK],neuer,3.600390073188464e-06
kreischend um ein paar Kreise  Ein neuer [MASK],Tag,0.0015205730451270938
um ein paar Kreise  Ein neuer Tag [MASK],voller,0.0014873158652335405
ein paar Kreise  Ein neuer Tag voller [MASK],Geschäftigkeit,4.057446858496405e-05
paar Kreise  Ein neuer Tag voller Geschäftigkeit [MASK],hatte,3.1719030175736407e-06
Kreise  Ein neuer Tag voller Geschäftigkeit hatte [MASK],begonnen,0.5863800048828125
 Ein neuer Tag voller Geschäftigkeit hatte begonnen [MASK],,1.312378969942074e-07
Ein neuer Tag voller Geschäftigkeit hatte begonnen  [MASK],Nur,2.011249478073296e-08
neuer Tag voller Geschäftigkeit hatte begonnen  Nur [MASK],ganz,0.000125815044157207
Tag voller Geschäftigkeit hatte begonnen  Nur ganz [MASK],draussen,5.709693482458533e-07
voller Geschäftigkeit hatte begonnen  Nur ganz draussen [MASK],,2.91175325628501e-07
Geschäftigkeit hatte begonnen  Nur ganz draussen  [MASK],weit,7.239215483423322e-05
hatte begonnen  Nur ganz draussen  weit [MASK],weit,0.0015087367501109838
begonnen  Nur ganz draussen  weit weit [MASK],von,0.0008683830383233726
 Nur ganz draussen  weit weit von [MASK],Boot,3.3279663966823136e-06
Nur ganz draussen  weit weit von Boot [MASK],und,0.0005095393280498683
ganz draussen  weit weit von Boot und [MASK],Küste,0.004401133395731449
draussen  weit weit von Boot und Küste [MASK],entfernt,0.9116236567497253
 weit weit von Boot und Küste entfernt [MASK],zog,5.593011792370817e-06
weit weit von Boot und Küste entfernt zog [MASK],die,0.009499294683337212
weit von Boot und Küste entfernt zog die [MASK],Möwe,9.956293069990352e-06
von Boot und Küste entfernt zog die Möwe [MASK],Jonathan,1.5673524103476666e-05
Boot und Küste entfernt zog die Möwe Jonathan [MASK],ganz,2.39658220380079e-05
und Küste entfernt zog die Möwe Jonathan ganz [MASK],allein,0.013226058334112167
Küste entfernt zog die Möwe Jonathan ganz allein [MASK],ihre,1.490514932811493e-05
entfernt zog die Möwe Jonathan ganz allein ihre [MASK],Kreise,0.205344557762146
zog die Möwe Jonathan ganz allein ihre Kreise [MASK],,2.175368990720017e-06
die Möwe Jonathan ganz allein ihre Kreise  [MASK],In,1.4024012671143282e-06
Möwe Jonathan ganz allein ihre Kreise  In [MASK],dreissig,4.465088568395004e-05
Jonathan ganz allein ihre Kreise  In dreissig [MASK],Meter,1.5243314010149334e-05
ganz allein ihre Kreise  In dreissig Meter [MASK],Höhe,0.035964421927928925
allein ihre Kreise  In dreissig Meter Höhe [MASK],,2.788705751299858e-05
ihre Kreise  In dreissig Meter Höhe  [MASK],senkte,0.0001980008091777563
Kreise  In dreissig Meter Höhe  senkte [MASK],sie,0.021686770021915436
 In dreissig Meter Höhe  senkte sie [MASK],die,0.020194590091705322
In dreissig Meter Höhe  senkte sie die [MASK],Läufe,0.00021555187413468957
dreissig Meter Höhe  senkte sie die Läufe [MASK],,4.14842816098826e-06
Meter Höhe  senkte sie die Läufe  [MASK],hob,8.335440725204535e-06
Höhe  senkte sie die Läufe  hob [MASK],den,0.0006088729132898152
 senkte sie die Läufe  hob den [MASK],Schnabel,0.0008082837448455393
senkte sie die Läufe  hob den Schnabel [MASK],und,0.004327699542045593
sie die Läufe  hob den Schnabel und [MASK],versuchte,0.0004777268914040178
die Läufe  hob den Schnabel und versuchte [MASK],schwebend,2.306001988472417e-05
Läufe  hob den Schnabel und versuchte schwebend [MASK],eine,0.0011350990971550345
 hob den Schnabel und versuchte schwebend eine [MASK],ganz,8.514196088071913e-05
hob den Schnabel und versuchte schwebend eine ganz [MASK],enge,0.0068807159550487995
den Schnabel und versuchte schwebend eine ganz enge [MASK],Kurve,0.011306934989988804
Schnabel und versuchte schwebend eine ganz enge Kurve [MASK],zu,0.030284538865089417
und versuchte schwebend eine ganz enge Kurve zu [MASK],beschreiben,0.005501429550349712
versuchte schwebend eine ganz enge Kurve zu beschreiben [MASK],,6.998363346610859e-07
