Context,Word,Probability
er darüber mehr als jede andere Flügelschlag  [MASK],Aus,2.1164346719615423e-08
darüber mehr als jede andere Flügelschlag  Aus [MASK],,5.266854952168387e-09
mehr als jede andere Flügelschlag  Aus  [MASK],dreihundert,5.477337253978476e-05
als jede andere Flügelschlag  Aus  dreihundert [MASK],Meter,0.0023898028302937746
jede andere Flügelschlag  Aus  dreihundert Meter [MASK],Höhe,0.012197606265544891
andere Flügelschlag  Aus  dreihundert Meter Höhe [MASK],,2.9194963644840755e-05
Flügelschlag  Aus  dreihundert Meter Höhe  [MASK],stürzte,0.0034436883870512247
 Aus  dreihundert Meter Höhe  stürzte [MASK],er,0.15833881497383118
Aus  dreihundert Meter Höhe  stürzte er [MASK],sich,7.158195512602106e-05
 dreihundert Meter Höhe  stürzte er sich [MASK],nach,0.001989695942029357
dreihundert Meter Höhe  stürzte er sich nach [MASK],kräftigen,6.1380965235002805e-06
Meter Höhe  stürzte er sich nach kräftigen [MASK],Flügelschlägen,1.0725762876973022e-05
Höhe  stürzte er sich nach kräftigen Flügelschlägen [MASK],tollkühn,2.3726704512228025e-06
 stürzte er sich nach kräftigen Flügelschlägen tollkühn [MASK],in,0.00015656142204534262
stürzte er sich nach kräftigen Flügelschlägen tollkühn in [MASK],die,0.018526652827858925
er sich nach kräftigen Flügelschlägen tollkühn in die [MASK],Tiefe,0.009067432023584843
sich nach kräftigen Flügelschlägen tollkühn in die Tiefe [MASK],,2.4960979772004066e-07
nach kräftigen Flügelschlägen tollkühn in die Tiefe  [MASK],den,6.349237082758918e-05
kräftigen Flügelschlägen tollkühn in die Tiefe  den [MASK],Wellen,0.00037876659189350903
Flügelschlägen tollkühn in die Tiefe  den Wellen [MASK],entgegen,0.013560454361140728
tollkühn in die Tiefe  den Wellen entgegen [MASK],und,0.0017234531696885824
in die Tiefe  den Wellen entgegen und [MASK],lernte,1.267673542315606e-05
die Tiefe  den Wellen entgegen und lernte [MASK],durch,0.0017139021074399352
Tiefe  den Wellen entgegen und lernte durch [MASK],Erfahrung,0.0012109358794987202
 den Wellen entgegen und lernte durch Erfahrung [MASK],warum,9.06547938939184e-05
den Wellen entgegen und lernte durch Erfahrung warum [MASK],keine,3.6244182410882786e-05
Wellen entgegen und lernte durch Erfahrung warum keine [MASK],Möwe,1.2008716112177353e-05
entgegen und lernte durch Erfahrung warum keine Möwe [MASK],mit,0.0004965116968378425
und lernte durch Erfahrung warum keine Möwe mit [MASK],,5.8576121730880004e-09
lernte durch Erfahrung warum keine Möwe mit  [MASK],voller,2.4637673050165176e-05
durch Erfahrung warum keine Möwe mit  voller [MASK],Wucht,0.001975035760551691
Erfahrung warum keine Möwe mit  voller Wucht [MASK],solche,2.054262768069748e-05
warum keine Möwe mit  voller Wucht solche [MASK],Sturzflüge,7.1368667704518884e-06
keine Möwe mit  voller Wucht solche Sturzflüge [MASK],,5.129526471137069e-06
Möwe mit  voller Wucht solche Sturzflüge  [MASK],versucht,9.183823749481235e-06
mit  voller Wucht solche Sturzflüge  versucht [MASK],,7.72259454606683e-07
 voller Wucht solche Sturzflüge  versucht  [MASK],Schon,2.414453774690628e-06
voller Wucht solche Sturzflüge  versucht  Schon [MASK],nach,7.185723370639607e-05
Wucht solche Sturzflüge  versucht  Schon nach [MASK],sechs,0.0007734891260042787
solche Sturzflüge  versucht  Schon nach sechs [MASK],Sekunden,0.014720404520630836
Sturzflüge  versucht  Schon nach sechs Sekunden [MASK],schoss,1.250470904778922e-05
 versucht  Schon nach sechs Sekunden schoss [MASK],er,0.0177860539406538
versucht  Schon nach sechs Sekunden schoss er [MASK],mit,0.002030113246291876
 Schon nach sechs Sekunden schoss er mit [MASK],einer,0.006602506618946791
Schon nach sechs Sekunden schoss er mit einer [MASK],Geschwindigkeit,0.0005530941998586059
nach sechs Sekunden schoss er mit einer Geschwindigkeit [MASK],von,0.0029856280889362097
sechs Sekunden schoss er mit einer Geschwindigkeit von [MASK],mehr,0.0008892762707546353
Sekunden schoss er mit einer Geschwindigkeit von mehr [MASK],als,0.3076287806034088
schoss er mit einer Geschwindigkeit von mehr als [MASK],hundert,0.0030397723894566298
er mit einer Geschwindigkeit von mehr als hundert [MASK],Stundenkilometern,0.016066135838627815
mit einer Geschwindigkeit von mehr als hundert Stundenkilometern [MASK],abwärts,0.001092335325665772
einer Geschwindigkeit von mehr als hundert Stundenkilometern abwärts [MASK],,2.519311465221108e-06
Geschwindigkeit von mehr als hundert Stundenkilometern abwärts  [MASK],und,0.0011392274172976613
von mehr als hundert Stundenkilometern abwärts  und [MASK],bei,0.0008582291193306446
mehr als hundert Stundenkilometern abwärts  und bei [MASK],diesem,0.0012407096801325679
als hundert Stundenkilometern abwärts  und bei diesem [MASK],Tempo,0.07142268121242523
hundert Stundenkilometern abwärts  und bei diesem Tempo [MASK],können,6.182063225423917e-05
Stundenkilometern abwärts  und bei diesem Tempo können [MASK],die,0.018275326117873192
abwärts  und bei diesem Tempo können die [MASK],Schwingen,0.00012022263399558142
 und bei diesem Tempo können die Schwingen [MASK],dem,0.0001242470316356048
und bei diesem Tempo können die Schwingen dem [MASK],Luftdruck,0.00016101959045045078
bei diesem Tempo können die Schwingen dem Luftdruck [MASK],nicht,0.003132621990516782
diesem Tempo können die Schwingen dem Luftdruck nicht [MASK],standhalten,0.00046951824333518744
Tempo können die Schwingen dem Luftdruck nicht standhalten [MASK],,1.8812053781402938e-07
können die Schwingen dem Luftdruck nicht standhalten  [MASK],Es,7.613398622652312e-08
die Schwingen dem Luftdruck nicht standhalten  Es [MASK],war,0.00042929768096655607
Schwingen dem Luftdruck nicht standhalten  Es war [MASK],immer,0.0007844709907658398
dem Luftdruck nicht standhalten  Es war immer [MASK],das,0.0005354912718757987
Luftdruck nicht standhalten  Es war immer das [MASK],Sprengladung,5.3510198938511166e-08
nicht standhalten  Es war immer das Sprengladung [MASK],,1.6611057844784227e-06
standhalten  Es war immer das Sprengladung  [MASK],So,1.3785924011244788e-06
 Es war immer das Sprengladung  So [MASK],sehr,0.000917656987439841
Es war immer das Sprengladung  So sehr [MASK],er,2.4801633117021993e-05
war immer das Sprengladung  So sehr er [MASK],sich,0.00030129728838801384
immer das Sprengladung  So sehr er sich [MASK],auch,0.00026461732340976596
das Sprengladung  So sehr er sich auch [MASK],bemühte,0.014063292182981968
Sprengladung  So sehr er sich auch bemühte [MASK],und,0.0018395727965980768
 So sehr er sich auch bemühte und [MASK],anstrengte,8.149183486239053e-06
So sehr er sich auch bemühte und anstrengte [MASK],,1.4560367844751454e-07
sehr er sich auch bemühte und anstrengte  [MASK],bei,0.0001198050013044849
er sich auch bemühte und anstrengte  bei [MASK],hoher,0.00024943059543147683
sich auch bemühte und anstrengte  bei hoher [MASK],Geschwindigkeit,0.03598497062921524
auch bemühte und anstrengte  bei hoher Geschwindigkeit [MASK],,3.13407986141101e-06
bemühte und anstrengte  bei hoher Geschwindigkeit  [MASK],verlor,5.872979818377644e-05
und anstrengte  bei hoher Geschwindigkeit  verlor [MASK],er,0.0015695951879024506
anstrengte  bei hoher Geschwindigkeit  verlor er [MASK],die,0.000676485535223037
 bei hoher Geschwindigkeit  verlor er die [MASK],Kontrolle,0.15899722278118134
bei hoher Geschwindigkeit  verlor er die Kontrolle [MASK],über,0.000727385631762445
hoher Geschwindigkeit  verlor er die Kontrolle über [MASK],den,0.050284430384635925
Geschwindigkeit  verlor er die Kontrolle über den [MASK],,5.044714299073938e-11
 verlor er die Kontrolle über den  [MASK],Flügelschlag,0.0003578118048608303
verlor er die Kontrolle über den  Flügelschlag [MASK],,5.373802196118049e-06
er die Kontrolle über den  Flügelschlag  [MASK],Er,4.085481577931205e-06
die Kontrolle über den  Flügelschlag  Er [MASK],stieg,0.00011321237980155274
Kontrolle über den  Flügelschlag  Er stieg [MASK],hoch,0.005432739853858948
über den  Flügelschlag  Er stieg hoch [MASK],auf,0.02365000732243061
den  Flügelschlag  Er stieg hoch auf [MASK],,1.1148936351901284e-07
 Flügelschlag  Er stieg hoch auf  [MASK],mit,0.00016532935842406005
Flügelschlag  Er stieg hoch auf  mit [MASK],voller,0.000360017002094537
 Er stieg hoch auf  mit voller [MASK],Kraft,0.2840360701084137
Er stieg hoch auf  mit voller Kraft [MASK],,2.9694970180571545e-06
stieg hoch auf  mit voller Kraft  [MASK],setzte,7.511044532293454e-05
hoch auf  mit voller Kraft  setzte [MASK],,3.403244761557289e-07
auf  mit voller Kraft  setzte  [MASK],flatternd,3.015219135704683e-06
 mit voller Kraft  setzte  flatternd [MASK],zum,0.00025131445727311075
mit voller Kraft  setzte  flatternd zum [MASK],senkrechten,3.837745225609979e-06
voller Kraft  setzte  flatternd zum senkrechten [MASK],Sturzflug,0.00024262240913230926
Kraft  setzte  flatternd zum senkrechten Sturzflug [MASK],an,0.02115010842680931
 setzte  flatternd zum senkrechten Sturzflug an [MASK],,3.112011626171807e-08
setzte  flatternd zum senkrechten Sturzflug an  [MASK],und,0.0008239616290666163
 flatternd zum senkrechten Sturzflug an  und [MASK],dann,0.0012196293100714684
flatternd zum senkrechten Sturzflug an  und dann [MASK],versagte,2.7727535780286416e-05
zum senkrechten Sturzflug an  und dann versagte [MASK],immer,3.001997174578719e-05
senkrechten Sturzflug an  und dann versagte immer [MASK],wieder,0.3629034161567688
Sturzflug an  und dann versagte immer wieder [MASK],der,0.0017437199130654335
an  und dann versagte immer wieder der [MASK],linke,0.00021617705351673067
 und dann versagte immer wieder der linke [MASK],Flügel,0.21415112912654877
und dann versagte immer wieder der linke Flügel [MASK],im,0.00018344591080676764
dann versagte immer wieder der linke Flügel im [MASK],Aufschlag,9.220974607160315e-05
versagte immer wieder der linke Flügel im Aufschlag [MASK],dass,1.3368470774821617e-07
immer wieder der linke Flügel im Aufschlag dass [MASK],der,0.0005719289765693247
wieder der linke Flügel im Aufschlag dass der [MASK],Körper,0.0005584015161730349
der linke Flügel im Aufschlag dass der Körper [MASK],heftig,2.9370656193350442e-05
linke Flügel im Aufschlag dass der Körper heftig [MASK],nach,8.242372132372111e-05
Flügel im Aufschlag dass der Körper heftig nach [MASK],links,0.00211350922472775
im Aufschlag dass der Körper heftig nach links [MASK],abdrehte,0.01517457701265812
Aufschlag dass der Körper heftig nach links abdrehte [MASK],,1.8731003592620254e-06
dass der Körper heftig nach links abdrehte  [MASK],Er,6.35676713045541e-07
der Körper heftig nach links abdrehte  Er [MASK],fing,7.5934008236799855e-06
Körper heftig nach links abdrehte  Er fing [MASK],sich,0.001395698986016214
heftig nach links abdrehte  Er fing sich [MASK],durch,0.004199699033051729
nach links abdrehte  Er fing sich durch [MASK],Abstellen,3.7911874528617773e-07
links abdrehte  Er fing sich durch Abstellen [MASK],des,0.0026366545353084803
abdrehte  Er fing sich durch Abstellen des [MASK],rechten,0.0027635551523417234
 Er fing sich durch Abstellen des rechten [MASK],Flügels,0.016816001385450363
Er fing sich durch Abstellen des rechten Flügels [MASK],wieder,0.004016824997961521
fing sich durch Abstellen des rechten Flügels wieder [MASK],,9.517245302959054e-07
sich durch Abstellen des rechten Flügels wieder  [MASK],und,0.0010697140824049711
durch Abstellen des rechten Flügels wieder  und [MASK],schoss,0.00014744442887604237
Abstellen des rechten Flügels wieder  und schoss [MASK],,1.8429699366606656e-06
des rechten Flügels wieder  und schoss  [MASK],wie,0.00018415418162476271
rechten Flügels wieder  und schoss  wie [MASK],ein,0.003390765283256769
Flügels wieder  und schoss  wie ein [MASK],Blitz,0.14836271107196808
wieder  und schoss  wie ein Blitz [MASK],kreiselnd,6.732091605954338e-06
 und schoss  wie ein Blitz kreiselnd [MASK],schräg,3.04853369925695e-06
und schoss  wie ein Blitz kreiselnd schräg [MASK],nach,0.004456488881260157
schoss  wie ein Blitz kreiselnd schräg nach [MASK],rechts,0.030054332688450813
 wie ein Blitz kreiselnd schräg nach rechts [MASK],abwärts,0.0006059243460185826
wie ein Blitz kreiselnd schräg nach rechts abwärts [MASK],,2.7214143756282283e-06
ein Blitz kreiselnd schräg nach rechts abwärts  [MASK],Er,2.1069342892587883e-06
Blitz kreiselnd schräg nach rechts abwärts  Er [MASK],konnte,4.444775186129846e-06
kreiselnd schräg nach rechts abwärts  Er konnte [MASK],gar,3.829323031823151e-05
schräg nach rechts abwärts  Er konnte gar [MASK],nicht,0.14505735039710999
nach rechts abwärts  Er konnte gar nicht [MASK],achtsam,3.0423647331190296e-05
rechts abwärts  Er konnte gar nicht achtsam [MASK],genug,0.0019657323136925697
abwärts  Er konnte gar nicht achtsam genug [MASK],,7.799326340318657e-08
 Er konnte gar nicht achtsam genug  [MASK],sein,0.02053571119904518
Er konnte gar nicht achtsam genug  sein [MASK],,1.1125440835257905e-07
konnte gar nicht achtsam genug  sein  [MASK],Zehnmal,1.1601110116998825e-07
gar nicht achtsam genug  sein  Zehnmal [MASK],nacheinander,0.00039890315383672714
nicht achtsam genug  sein  Zehnmal nacheinander [MASK],,3.4326671993767377e-06
achtsam genug  sein  Zehnmal nacheinander  [MASK],versuchte,6.565590410900768e-06
genug  sein  Zehnmal nacheinander  versuchte [MASK],er,0.011740983463823795
 sein  Zehnmal nacheinander  versuchte er [MASK],den,0.0033699970226734877
sein  Zehnmal nacheinander  versuchte er den [MASK],Sturz,0.0323592834174633
 Zehnmal nacheinander  versuchte er den Sturz [MASK],,3.6693418223876506e-06
Zehnmal nacheinander  versuchte er den Sturz  [MASK],und,0.0009096279391087592
nacheinander  versuchte er den Sturz  und [MASK],jedesmal,1.9554858226911165e-05
 versuchte er den Sturz  und jedesmal [MASK],zerflatterte,3.473690230748616e-05
versuchte er den Sturz  und jedesmal zerflatterte [MASK],er,0.005568983498960733
er den Sturz  und jedesmal zerflatterte er [MASK],bei,0.0005836716154590249
den Sturz  und jedesmal zerflatterte er bei [MASK],der,0.007648826111108065
Sturz  und jedesmal zerflatterte er bei der [MASK],hohen,5.606129707302898e-05
 und jedesmal zerflatterte er bei der hohen [MASK],Geschwindigkeit,0.05730131268501282
und jedesmal zerflatterte er bei der hohen Geschwindigkeit [MASK],und,0.002215590327978134
jedesmal zerflatterte er bei der hohen Geschwindigkeit und [MASK],klatschte,2.2674232241115533e-05
zerflatterte er bei der hohen Geschwindigkeit und klatschte [MASK],haltlos,3.0737806810066104e-05
er bei der hohen Geschwindigkeit und klatschte haltlos [MASK],,8.175233006113558e-07
bei der hohen Geschwindigkeit und klatschte haltlos  [MASK],als,0.00017968240717891604
der hohen Geschwindigkeit und klatschte haltlos  als [MASK],wild,8.596754196332768e-05
hohen Geschwindigkeit und klatschte haltlos  als wild [MASK],gesträubtes,5.5685482038825285e-06
Geschwindigkeit und klatschte haltlos  als wild gesträubtes [MASK],Federnbündel,3.746036554730381e-06
und klatschte haltlos  als wild gesträubtes Federnbündel [MASK],hart,1.5499441360589117e-05
klatschte haltlos  als wild gesträubtes Federnbündel hart [MASK],auf,0.011997592635452747
haltlos  als wild gesträubtes Federnbündel hart auf [MASK],dem,0.0014731499832123518
 als wild gesträubtes Federnbündel hart auf dem [MASK],Wasser,0.006025832612067461
als wild gesträubtes Federnbündel hart auf dem Wasser [MASK],auf,0.0005884484271518886
wild gesträubtes Federnbündel hart auf dem Wasser auf [MASK],,1.1124649290650268e-07
gesträubtes Federnbündel hart auf dem Wasser auf  [MASK],Schliesslich,1.5698782590334304e-05
Federnbündel hart auf dem Wasser auf  Schliesslich [MASK],dachte,5.574713100031659e-07
hart auf dem Wasser auf  Schliesslich dachte [MASK],er,0.002581770299002528
auf dem Wasser auf  Schliesslich dachte er [MASK],tropfnass,4.774005333274545e-07
dem Wasser auf  Schliesslich dachte er tropfnass [MASK],,2.8036103572048887e-07
Wasser auf  Schliesslich dachte er tropfnass  [MASK],vielleicht,2.3739636162645184e-05
auf  Schliesslich dachte er tropfnass  vielleicht [MASK],darf,5.304262685967842e-06
 Schliesslich dachte er tropfnass  vielleicht darf [MASK],man,0.00024349671730306
Schliesslich dachte er tropfnass  vielleicht darf man [MASK],bei,0.000254168757237494
dachte er tropfnass  vielleicht darf man bei [MASK],hohen,0.00022789559443481266
